"","original","FastCore","GIMME","IMAT","CORDA","tINIT"
"HMR_8574",0,"-","0","0","Negative","-8"
"HMR_8575",0,"-","0","0","Negative","-8"
"HMR_8576",0,"-","0","0","Negative","-8"
"HMR_8578",0,"-","0","0","Negative","-8"
"HMR_8582",0,"-","0","0","Negative","-8"
"HMR_8585",0,"-","0","0","Negative","-8"
"HMR_8590",NA,"-","-1","-1","-","-2"
"7DHCDCHOLabc",0,"-","0","0","Negative","-8"
"CA24GSc",0,"-","0","0","Negative","-8"
"CA24Gte",0,"-","0","0","Negative","-8"
"CA3St",0,"-","0","0","Negative","-8"
"CDCA24GSc",0,"-","0","0","Negative","-8"
"CDCA24GSr",0,"-","0","0","Negative","-8"
"CDCA24Gtr",NA,"-","-1","-1","-","-2"
"CDCA3GSc",0,"-","0","0","Negative","-8"
"CDCA3GSr",0,"-","0","0","Negative","-8"
"CDCA3Gte",0,"-","0","0","Negative","-8"
"CDCA3Gtr",NA,"-","-1","-1","-","-2"
"DCA24GSc",0,"-","0","0","Negative","-8"
"DCA24Gte",0,"-","0","0","Negative","-8"
"DCA24Gtr",NA,"-","-1","-1","-","-2"
"DCA3GSc",0,"-","0","0","Negative","-8"
"DCA3Gte",0,"-","0","0","Negative","-8"
"DCA3Gtr",NA,"-","-1","-1","-","-2"
"DCASULT",0,"-","0","0","Negative","-8"
"HDCA24GSc",0,"-","0","0","Negative","-8"
"HDCA24GSr",0,"-","0","0","Negative","-8"
"HMR_2650",1,"Present","1","1","Medium","10"
"HMR_2651",2,"Present","2","2","High","15"
"HMR_2653",1,"Present","1","1","Medium","10"
"CARN180t_m",2,"Present","2","2","High","15"
"HMR_2659",1,"Present","1","1","Medium","10"
"HMR_2661",2,"Present","2","2","High","15"
"VACCCPT2",1,"Present","1","1","Medium","10"
"HMR_2667",2,"Present","2","2","High","15"
"HMR_2669",2,"Present","2","2","High","15"
"HMR_2955",2,"Present","2","2","High","15"
"HMR_2956",2,"Present","2","2","High","15"
"HMR_2962",2,"Present","2","2","High","15"
"HMR_2964",2,"Present","2","2","High","15"
"HMR_2966",2,"Present","2","2","High","15"
"HMR_2968",2,"Present","2","2","High","15"
"HMR_2969",2,"Present","2","2","High","15"
"HMR_2971",2,"Present","2","2","High","15"
"HMR_2976",2,"Present","2","2","High","15"
"HMR_2977",2,"Present","2","2","High","15"
"HMR_2979",2,"Present","2","2","High","15"
"HMR_2980",2,"Present","2","2","High","15"
"HMR_2982",2,"Present","2","2","High","15"
"HMR_3117",3,"Present","2","2","High","20"
"ACOADH160_m",3,"Present","2","2","High","20"
"ACOADH120_m",3,"Present","2","2","High","20"
"HMR_3149",3,"Present","2","2","High","20"
"ACOADH60_m",2,"Present","2","2","High","15"
"HMR_3171",3,"Present","2","2","High","20"
"HMR_3173",3,"Present","2","2","High","20"
"HMR_3175",3,"Present","2","2","High","20"
"HMR_3177",3,"Present","2","2","High","20"
"HMR_3178",3,"Present","2","2","High","20"
"HMR_3179",3,"Present","2","2","High","20"
"HMR_3180",3,"Present","2","2","High","20"
"HMR_3181",3,"Present","2","2","High","20"
"HMR_3182",3,"Present","2","2","High","20"
"HMR_3183",3,"Present","2","2","High","20"
"HMR_3186",3,"Present","2","2","High","20"
"HMR_3187",3,"Present","2","2","High","20"
"HMR_3188",3,"Present","2","2","High","20"
"HMR_3194",3,"Present","2","2","High","20"
"HMR_3196",3,"Present","2","2","High","20"
"HMR_3197",3,"Present","2","2","High","20"
"HMR_3198",3,"Present","2","2","High","20"
"HMR_3199",3,"Present","2","2","High","20"
"HMR_3201",3,"Present","2","2","High","20"
"HMR_3202",2,"Present","2","2","High","15"
"HMR_3219",3,"Present","2","2","High","20"
"HMR_3223",3,"Present","2","2","High","20"
"HMR_3224",3,"Present","2","2","High","20"
"HMR_3491",0,"-","0","0","Negative","-8"
"HMR_3411",3,"Present","2","2","High","20"
"HMR_3422",3,"Present","2","2","High","20"
"HMR_3423",3,"Present","2","2","High","20"
"HMR_3424",3,"Present","2","2","High","20"
"HMR_3429",3,"Present","2","2","High","20"
"HMR_3446",3,"Present","2","2","High","20"
"HMR_3447",3,"Present","2","2","High","20"
"HMR_3451",3,"Present","2","2","High","20"
"HMR_3452",3,"Present","2","2","High","20"
"HMR_3454",3,"Present","2","2","High","20"
"HMR_3455",3,"Present","2","2","High","20"
"HMR_3698",1,"Present","1","1","Medium","10"
"HMR_3699",1,"Present","1","1","Medium","10"
"HMR_3701",1,"Present","1","1","Medium","10"
"HMR_3704",1,"Present","1","1","Medium","10"
"HMR_3705",1,"Present","1","1","Medium","10"
"HMR_3706",1,"Present","1","1","Medium","10"
"HMR_3707",1,"Present","1","1","Medium","10"
"HMR_3711",1,"Present","1","1","Medium","10"
"HMR_3717",1,"Present","1","1","Medium","10"
"HMR_3718",1,"Present","1","1","Medium","10"
"HMR_3721",1,"Present","1","1","Medium","10"
"HMR_3724",1,"Present","1","1","Medium","10"
"HMR_3726",1,"Present","1","1","Medium","10"
"HMR_3729",1,"Present","1","1","Medium","10"
"HMR_3737",1,"Present","1","1","Medium","10"
"HMR_3738",1,"Present","1","1","Medium","10"
"HMR_3740",1,"Present","1","1","Medium","10"
"HMR_3741",1,"Present","1","1","Medium","10"
"ARGDr",NA,"-","-1","-1","-","-2"
"HMR_3859",0,"-","0","0","Negative","-8"
"HMR_3864",2,"Present","2","2","High","15"
"HMR_3867",NA,"-","-1","-1","-","-2"
"HMR_3953",NA,"-","-1","-1","-","-2"
"HMR_3996",NA,"-","-1","-1","-","-2"
"SMOX",NA,"-","-1","-1","-","-2"
"CYTDK2",2,"Present","2","2","High","15"
"NADS1",1,"Present","1","1","Medium","10"
"NADDP",0,"-","0","0","Negative","-8"
"NADS1n",1,"Present","1","1","Medium","10"
"THRA",NA,"-","-1","-1","-","-2"
"HMR_4422",1,"Present","1","1","Medium","10"
"HMR_4702",NA,"-","-1","-1","-","-2"
"PPPGO2_1",1,"Present","1","1","Medium","10"
"BILIRED2",2,"Present","2","2","High","15"
"HMR_4771",NA,"-","-1","-1","-","-2"
"PROAKGOX1",1,"Present","1","1","Medium","10"
"HMR_4777",1,"Present","1","1","Medium","10"
"HMR_4782",NA,"-","-1","-1","-","-2"
"HMR_4783",NA,"-","-1","-1","-","-2"
"HMR_4831",NA,"-","-1","-1","-","-2"
"HMR_4955",NA,"-","-1","-1","-","-2"
"HDCA6GSr",0,"-","0","0","Negative","-8"
"HDCA6Gte",0,"-","0","0","Negative","-8"
"HYOCHOLabc",0,"-","0","0","Negative","-8"
"HYOCHOLtr",NA,"-","-1","-1","-","-2"
"ICDCHOLabc",0,"-","0","0","Negative","-8"
"ICDCHOLt",0,"-","0","0","Negative","-8"
"ISOCHOLabc",0,"-","0","0","Negative","-8"
"ISOCHOLt2",0,"-","0","0","Negative","-8"
"LCA24GSc",0,"-","0","0","Negative","-8"
"LCA24GSr",0,"-","0","0","Negative","-8"
"LCA3GSc",0,"-","0","0","Negative","-8"
"LCA3Gte",0,"-","0","0","Negative","-8"
"LCA3Gtr",NA,"-","-1","-1","-","-2"
"LCA3Sabc",0,"-","0","0","Negative","-8"
"LCA3St",0,"-","0","0","Negative","-8"
"LCASULT",0,"-","0","0","Negative","-8"
"M02155tr",NA,"-","-1","-1","-","-2"
"TCA3Sabc",0,"-","0","0","Negative","-8"
"TCA3St",0,"-","0","0","Negative","-8"
"TCDCASULT",0,"-","0","0","Negative","-8"
"TDCASULT",0,"-","0","0","Negative","-8"
"THYOCHOLt2",0,"-","0","0","Negative","-8"
"TUDCA3Sabc",0,"-","0","0","Negative","-8"
"3HPVShc",0,"-","0","0","Negative","-8"
"3HPVSthc",1,"Present","1","1","Medium","10"
"3HSMVACIDteb",NA,"-","-1","-1","-","-2"
"3ISPVStep",NA,"-","-1","-1","-","-2"
"3ISPVSthc",1,"Present","1","1","Medium","10"
"3MEACMPhc",NA,"-","-1","-1","-","-2"
"3OHACMPhr",0,"-","0","0","Negative","-8"
"3OHACMPtev",NA,"-","-1","-1","-","-2"
"4BHGLZABCt",NA,"-","-1","-1","-","-2"
"4HATVACIDOXDhc",0,"-","0","0","Negative","-8"
"4HATVACIDteb",0,"-","0","0","Negative","-8"
"4HATVACIDtep",NA,"-","-1","-1","-","-2"
"4HATVACIDthc",1,"Present","1","1","Medium","10"
"4HATVLAChc",NA,"-","-1","-1","-","-2"
"4HATVLACteb",0,"-","0","0","Negative","-8"
"4HATVLACtep",NA,"-","-1","-1","-","-2"
"4HATVLACthc",1,"Present","1","1","Medium","10"
"4HMDGLUCtev",NA,"-","-1","-1","-","-2"
"4HMDZGLUChr",0,"-","0","0","Negative","-8"
"4OHMDZhr",0,"-","0","0","Negative","-8"
"4OHMDZtev",NA,"-","-1","-1","-","-2"
"56DHPVSteb",0,"-","0","0","Negative","-8"
"56EPPVShc",0,"-","0","0","Negative","-8"
"56EPPVSteb",0,"-","0","0","Negative","-8"
"5OHFVSGLUtev",NA,"-","-1","-1","-","-2"
"6AHGLZtev",NA,"-","-1","-1","-","-2"
"6BHGLZGLCABCt",NA,"-","-1","-1","-","-2"
"6BHGLZGLChr",NA,"-","-1","-1","-","-2"
"6BHGLZGLCtev",NA,"-","-1","-1","-","-2"
"6BHGLZhr",1,"Present","1","1","Medium","10"
"6BHGLZtev",NA,"-","-1","-1","-","-2"
"6CSMVhep",1,"Present","1","1","Medium","10"
"6EPSteb",0,"-","0","0","Negative","-8"
"6EPVStep",NA,"-","-1","-1","-","-2"
"6EPVSthc",1,"Present","1","1","Medium","10"
"6HMSMVACIDteb",NA,"-","-1","-1","-","-2"
"6HSMVACIDteb",NA,"-","-1","-1","-","-2"
"6HSMVhep",1,"Present","1","1","Medium","10"
"6MELVACtbc",0,"-","0","0","Negative","-8"
"ATVLAChr",NA,"-","-1","-1","-","-2"
"ATVLACtu",0,"-","0","0","Negative","-8"
"Am19CStev",NA,"-","-1","-1","-","-2"
"CARIBUP_SGLUhep",0,"-","0","0","Negative","-8"
"CARIBUP_Sthv",NA,"-","-1","-1","-","-2"
"CRGLZtev",NA,"-","-1","-1","-","-2"
"CRVS1tev",NA,"-","-1","-1","-","-2"
"CRVSATPtu",0,"-","0","0","Negative","-8"
"CRVSM1SPhc",NA,"-","-1","-1","-","-2"
"CRVSM1hr",2,"Present","2","2","High","15"
"CRVSM1teb",0,"-","0","0","Negative","-8"
"CRVSM23teb",0,"-","0","0","Negative","-8"
"CRVSM24tev",NA,"-","-1","-1","-","-2"
"CRVStu",NA,"-","-1","-1","-","-2"
"CRVSthc",0,"-","0","0","Negative","-8"
"CSASULPhc",NA,"-","-1","-1","-","-2"
"CSASULPteb",NA,"-","-1","-1","-","-2"
"CSASULPtev",NA,"-","-1","-1","-","-2"
"CSAtu",0,"-","0","0","Negative","-8"
"CVM23GLUChc",0,"-","0","0","Negative","-8"
"CYSACMPAChc",NA,"-","-1","-1","-","-2"
"DESFVShc",0,"-","0","0","Negative","-8"
"DHGLZtev",NA,"-","-1","-1","-","-2"
"DSPVShc",0,"-","0","0","Negative","-8"
"DSPVStev",NA,"-","-1","-1","-","-2"
"EPOXTAChr",NA,"-","-1","-1","-","-2"
"EX_12htacr_e",NA,"-","-1","-1","-","-2"
"EX_1331tacr_e",NA,"-","-1","-1","-","-2"
"EX_14hmdz_e",NA,"-","-1","-1","-","-2"
"EX_1531tacr_e",NA,"-","-1","-1","-","-2"
"EX_15dmt_e",NA,"-","-1","-1","-","-2"
"EX_1hibup__S_e",NA,"-","-1","-1","-","-2"
"EX_1hmdgluc_e",NA,"-","-1","-1","-","-2"
"EX_1ohmdz_e",NA,"-","-1","-1","-","-2"
"EX_2hatvacid_e",NA,"-","-1","-1","-","-2"
"EX_2hatvlac_e",NA,"-","-1","-1","-","-2"
"EX_2hatvlacgluc_e",NA,"-","-1","-1","-","-2"
"EX_2hibup__R_e",NA,"-","-1","-1","-","-2"
"EX_2hibup__S_e",NA,"-","-1","-1","-","-2"
"EX_35dhpvs_e",NA,"-","-1","-1","-","-2"
"EX_3hibup__S_e",NA,"-","-1","-1","-","-2"
"EX_3hibupglu__S_e",NA,"-","-1","-1","-","-2"
"EX_lstnm4_e",NA,"-","-1","-1","-","-2"
"EX_lstnm5_e",NA,"-","-1","-1","-","-2"
"EX_lstnm7_e",NA,"-","-1","-1","-","-2"
"HMR_4964",3,"Present","2","2","High","20"
"HMR_5249",NA,"-","-1","-1","-","-2"
"HMR_5409",NA,"-","-1","-1","-","-2"
"FE2utm",0,"-","0","0","Negative","-8"
"HMR_6359",1,"Present","1","1","Medium","10"
"HMR_6363",1,"Present","1","1","Medium","10"
"HMR_6364",1,"Present","1","1","Medium","10"
"HMR_6397",3,"Present","2","2","High","20"
"FADRx2",2,"Present","2","2","High","15"
"CLHCOtex",0,"-","0","0","Negative","-8"
"HMR_6550",2,"Present","2","2","High","15"
"MITKP",0,"-","0","0","Negative","-8"
"ITKPK",0,"-","0","0","Negative","-8"
"MI3PS",0,"-","0","0","Negative","-8"
"HMR_6595",2,"Present","2","2","High","15"
"HMR_6611",NA,"-","-1","-1","-","-2"
"HMR_6617",NA,"-","-1","-1","-","-2"
"HMR_6619",NA,"-","-1","-1","-","-2"
"HMR_8761",0,"-","0","0","Negative","-8"
"HMR_8776",NA,"-","-1","-1","-","-2"
"HMR_9019",NA,"-","-1","-1","-","-2"
"HMR_9174",NA,"-","-1","-1","-","-2"
"HMR_9177",NA,"-","-1","-1","-","-2"
"HMR_9178",NA,"-","-1","-1","-","-2"
"HMR_9179",NA,"-","-1","-1","-","-2"
"HMR_9185",NA,"-","-1","-1","-","-2"
"HMR_9191",2,"Present","2","2","High","15"
"HMR_9583",0,"-","0","0","Negative","-8"
"HMR_9584",0,"-","0","0","Negative","-8"
"HMR_9602",0,"-","0","0","Negative","-8"
"HMR_9603",0,"-","0","0","Negative","-8"
"HMR_9613",0,"-","0","0","Negative","-8"
"HMR_9615",0,"-","0","0","Negative","-8"
"HMR_9620",0,"-","0","0","Negative","-8"
"HMR_9621",0,"-","0","0","Negative","-8"
"HMR_9627",NA,"-","-1","-1","-","-2"
"HMR_9629",NA,"-","-1","-1","-","-2"
"HMR_9634",NA,"-","-1","-1","-","-2"
"HMR_9639",NA,"-","-1","-1","-","-2"
"HMR_9652",NA,"-","-1","-1","-","-2"
"HMR_9657",NA,"-","-1","-1","-","-2"
"HMR_9662",NA,"-","-1","-1","-","-2"
"EX_3dhcdchol_e",NA,"-","-1","-1","-","-2"
"EX_3dhdchol_e",NA,"-","-1","-1","-","-2"
"EX_cdca3g_e",NA,"-","-1","-1","-","-2"
"EX_dca24g_e",NA,"-","-1","-1","-","-2"
"EX_dca3g_e",NA,"-","-1","-1","-","-2"
"EX_gca3s_e",NA,"-","-1","-1","-","-2"
"EX_gcdca3s_e",NA,"-","-1","-1","-","-2"
"EX_gdca3s_e",NA,"-","-1","-1","-","-2"
"EX_gudca3s_e",NA,"-","-1","-1","-","-2"
"EX_hca24g_e",NA,"-","-1","-1","-","-2"
"EX_hca6g_e",NA,"-","-1","-1","-","-2"
"EX_hyochol_e",NA,"-","-1","-1","-","-2"
"EX_lca24g_e",NA,"-","-1","-1","-","-2"
"EX_lca3s_e",NA,"-","-1","-1","-","-2"
"EX_tcdca3s_e",NA,"-","-1","-1","-","-2"
"EX_udca3s_e",NA,"-","-1","-1","-","-2"
"GCA3Sabc",0,"-","0","0","Negative","-8"
"GCDCA3St",0,"-","0","0","Negative","-8"
"GCDCASULT",0,"-","0","0","Negative","-8"
"GDCA3Sabc",0,"-","0","0","Negative","-8"
"GDCASULT",0,"-","0","0","Negative","-8"
"GUDCA3Sabc",0,"-","0","0","Negative","-8"
"GUDCA3St",0,"-","0","0","Negative","-8"
"HCA24GSc",0,"-","0","0","Negative","-8"
"HCA24Gte",0,"-","0","0","Negative","-8"
"HCA6GSc",0,"-","0","0","Negative","-8"
"HCA6GSr",0,"-","0","0","Negative","-8"
"UCHOLt2",0,"-","0","0","Negative","-8"
"UDCASULT",0,"-","0","0","Negative","-8"
"UDCHOLt2",0,"-","0","0","Negative","-8"
"12HTACRhr",0,"-","0","0","Negative","-8"
"12HTACRtu",NA,"-","-1","-1","-","-2"
"1331TACRtev",NA,"-","-1","-1","-","-2"
"14MDZtev",NA,"-","-1","-1","-","-2"
"1513TACRtep",NA,"-","-1","-1","-","-2"
"1531TACRhr",NA,"-","-1","-1","-","-2"
"1531TACRteb",NA,"-","-1","-1","-","-2"
"15DMTtep",NA,"-","-1","-1","-","-2"
"1HIBUPGLUC_Sthv",NA,"-","-1","-1","-","-2"
"1HIBUP_SGLUhep",0,"-","0","0","Negative","-8"
"1HMDZGLUChc",NA,"-","-1","-1","-","-2"
"1OHMDZhr",0,"-","0","0","Negative","-8"
"1OHMDZtep",NA,"-","-1","-1","-","-2"
"2HATVLAChc",NA,"-","-1","-1","-","-2"
"2HATVACIDGLUChr",0,"-","0","0","Negative","-8"
"2HATVACIDGLUCteb",0,"-","0","0","Negative","-8"
"2HATVACIDhc",0,"-","0","0","Negative","-8"
"2HATVACIDteb",0,"-","0","0","Negative","-8"
"2HATVACIDtep",NA,"-","-1","-1","-","-2"
"2HATVLACteb",0,"-","0","0","Negative","-8"
"2HATVLACtep",NA,"-","-1","-1","-","-2"
"2HIBUP_Rthv",NA,"-","-1","-1","-","-2"
"2HIBUP_SGLUhep",0,"-","0","0","Negative","-8"
"2HIBUP_Sthv",NA,"-","-1","-1","-","-2"
"35DSMVhep",1,"Present","1","1","Medium","10"
"35DSMVteb",NA,"-","-1","-1","-","-2"
"3HIBUP_SGLUhep",0,"-","0","0","Negative","-8"
"3HLVSTAChep",0,"-","0","0","Negative","-8"
"3HPVSTETCOAhcm",3,"Present","2","2","High","20"
"3HPVSTETCOAhcx",1,"Present","1","1","Medium","10"
"6MSMVhep",1,"Present","1","1","Medium","10"
"6OHFVSGLUhc",NA,"-","-1","-1","-","-2"
"6OHFVSteb",NA,"-","-1","-1","-","-2"
"7AHGLZABCt",NA,"-","-1","-1","-","-2"
"7AHGLZhr",NA,"-","-1","-1","-","-2"
"7BHGLZhr",0,"-","0","0","Negative","-8"
"7BHGLZtev",NA,"-","-1","-1","-","-2"
"7HPVShc",0,"-","0","0","Negative","-8"
"ACMPGLUTtep",0,"-","0","0","Negative","-8"
"ACMPGLUtep",0,"-","0","0","Negative","-8"
"ACMPShc",0,"-","0","0","Negative","-8"
"ACMPdt",NA,"-","-1","-1","-","-2"
"ACMPthc",0,"-","0","0","Negative","-8"
"EX_mdz_e",NA,"-","-1","-1","-","-2"
"EX_mdzglc_e",NA,"-","-1","-1","-","-2"
"EX_mhglz_e",NA,"-","-1","-1","-","-2"
"EX_ndersv_e",NA,"-","-1","-1","-","-2"
"EX_nfd_e",NA,"-","-1","-1","-","-2"
"EX_nfdlac_e",NA,"-","-1","-1","-","-2"
"EX_nfdnpy_e",NA,"-","-1","-1","-","-2"
"EX_nfdoh_e",NA,"-","-1","-1","-","-2"
"EX_oxy1rb_e",NA,"-","-1","-1","-","-2"
"EX_oxy7rb_e",NA,"-","-1","-1","-","-2"
"EX_profvs_e",NA,"-","-1","-1","-","-2"
"EX_ptvst_e",NA,"-","-1","-1","-","-2"
"EX_ptvstlac_e",NA,"-","-1","-1","-","-2"
"EX_rsv_e",NA,"-","-1","-1","-","-2"
"EX_rsvlac_e",NA,"-","-1","-1","-","-2"
"EX_s3meacmp_e",NA,"-","-1","-1","-","-2"
"EX_stacmp_e",NA,"-","-1","-1","-","-2"
"EX_tauribup__S_e",NA,"-","-1","-1","-","-2"
"EX_tlacfvs_e",NA,"-","-1","-1","-","-2"
"EX_tmdm5_e",NA,"-","-1","-1","-","-2"
"EX_tsacmgluc_e",NA,"-","-1","-1","-","-2"
"EX_tsacmsul_e",NA,"-","-1","-1","-","-2"
"FVSteb",NA,"-","-1","-1","-","-2"
"FVStu",1,"Present","1","1","Medium","10"
"GLC3MEACPhr",0,"-","0","0","Negative","-8"
"GLC3MEACPtev",NA,"-","-1","-1","-","-2"
"GLZtd",NA,"-","-1","-1","-","-2"
"IBUPGLUCtchep",NA,"-","-1","-1","-","-2"
"IBUPGLUCtpvb",NA,"-","-1","-1","-","-2"
"IBUP_RASCL1hep",0,"-","0","0","Negative","-8"
"IBUP_RCYP3hep",0,"-","0","0","Negative","-8"
"IBUP_Rshep",0,"-","0","0","Negative","-8"
"IBUP_Rtdhep",NA,"-","-1","-1","-","-2"
"IBUP_SACOT2",1,"Present","1","1","Medium","10"
"IBUP_SCYP3hep",0,"-","0","0","Negative","-8"
"IBUP_Stdhep",NA,"-","-1","-1","-","-2"
"IBUP_Stdu",NA,"-","-1","-1","-","-2"
"RSVGLUChc",NA,"-","-1","-1","-","-2"
"RSVLACteb",0,"-","0","0","Negative","-8"
"RSVtev",NA,"-","-1","-1","-","-2"
"SMVACIDATPteb",0,"-","0","0","Negative","-8"
"SMVACIDtev",NA,"-","-1","-1","-","-2"
"SMVGLUCLAChep",NA,"-","-1","-1","-","-2"
"SMVGLUChep",0,"-","0","0","Negative","-8"
"SMVHYDROhep",0,"-","0","0","Negative","-8"
"SMVthep",0,"-","0","0","Negative","-8"
"STACMPhc",NA,"-","-1","-1","-","-2"
"STACMPtev",NA,"-","-1","-1","-","-2"
"TACRDtsc",NA,"-","-1","-1","-","-2"
"TACRtu",0,"-","0","0","Negative","-8"
"TAURIBUP_Sthv",NA,"-","-1","-1","-","-2"
"THRFVShc",NA,"-","-1","-1","-","-2"
"THSACMPhr",NA,"-","-1","-1","-","-2"
"TLACFVShc",NA,"-","-1","-1","-","-2"
"TMDM3hr",NA,"-","-1","-1","-","-2"
"TMDM5hr",0,"-","0","0","Negative","-8"
"TMDOATPtsc",NA,"-","-1","-1","-","-2"
"TMDOATthc",1,"Present","1","1","Medium","10"
"TRIPVStev",NA,"-","-1","-1","-","-2"
"TSACMGLUChr",NA,"-","-1","-1","-","-2"
"TSACMSULhc",NA,"-","-1","-1","-","-2"
"TSACMSULtev",NA,"-","-1","-1","-","-2"
"12HTACRitr",NA,"-","-1","-1","-","-2"
"14HMDZitr",NA,"-","-1","-1","-","-2"
"1513TACRitr",NA,"-","-1","-1","-","-2"
"1531TACRitr",NA,"-","-1","-1","-","-2"
"1HIBUPGLUitr",NA,"-","-1","-1","-","-2"
"1HMDGLUCitr",NA,"-","-1","-1","-","-2"
"2HATVACIDGLUCitr",NA,"-","-1","-1","-","-2"
"2HATVLACGLUCitr",NA,"-","-1","-1","-","-2"
"2HIBUP_Ritr",NA,"-","-1","-1","-","-2"
"35DHPVSitr",NA,"-","-1","-1","-","-2"
"35DSMVitr",NA,"-","-1","-1","-","-2"
"3HIBUP_Ritr",NA,"-","-1","-1","-","-2"
"3HLVSTitr",NA,"-","-1","-1","-","-2"
"3HPVSCOAitm",NA,"-","-1","-1","-","-2"
"3HPVSCOAitx",NA,"-","-1","-1","-","-2"
"3HSMVitr",NA,"-","-1","-1","-","-2"
"4BHGLZitr",NA,"-","-1","-1","-","-2"
"4HATVLACitr",NA,"-","-1","-1","-","-2"
"4HMDGLUCitr",NA,"-","-1","-1","-","-2"
"56DHPVSitr",NA,"-","-1","-1","-","-2"
"5OHFVSitr",NA,"-","-1","-1","-","-2"
"EX_rbl__D_e",NA,"-","-1","-1","-","-2"
"EX_M01966_e",NA,"-","-1","-1","-","-2"
"EX_M02155_e",NA,"-","-1","-1","-","-2"
"EX_M01989_e",NA,"-","-1","-1","-","-2"
"EX_M01881_e",NA,"-","-1","-1","-","-2"
"EX_M03131_e",NA,"-","-1","-1","-","-2"
"EX_n5m2masn_e",NA,"-","-1","-1","-","-2"
"EX_hretn_e",NA,"-","-1","-1","-","-2"
"SK_ile__L_c",NA,"-","-1","-1","-","-2"
"SK_leu__L_c",NA,"-","-1","-1","-","-2"
"SK_met__L_c",NA,"-","-1","-1","-","-2"
"SK_phe__L_c",NA,"-","-1","-1","-","-2"
"SK_trp__L_c",NA,"-","-1","-1","-","-2"
"SK_asp__L_c",NA,"-","-1","-1","-","-2"
"SK_cys__L_c",NA,"-","-1","-1","-","-2"
"SK_gln__L_c",NA,"-","-1","-1","-","-2"
"SK_glu__L_c",NA,"-","-1","-1","-","-2"
"SK_ser__L_c",NA,"-","-1","-1","-","-2"
"SK_gly_c",NA,"-","-1","-1","-","-2"
"SK_4abut_l",NA,"-","-1","-1","-","-2"
"DCMPtm",NA,"-","-1","-1","-","-2"
"ATPS4mi",1,"Present","1","1","Medium","10"
"CYOR_u10mi",1,"Present","1","1","Medium","10"
"Htmi",3,"Present","2","2","High","20"
"NADH2_u10mi",0,"-","0","0","Negative","-8"
"CYOOm3i",0,"-","0","0","Negative","-8"
"ALLOP1tu",1,"Present","1","1","Medium","10"
"ALLOPOXDhep",0,"-","0","0","Negative","-8"
"ALLOPtepvb",0,"-","0","0","Negative","-8"
"AM19CSALThr",0,"-","0","0","Negative","-8"
"AM1A4NCShc",NA,"-","-1","-1","-","-2"
"AM1ACCShr",NA,"-","-1","-1","-","-2"
"AM1ACStep",NA,"-","-1","-1","-","-2"
"AM1CCStev",NA,"-","-1","-1","-","-2"
"AM1CGLCteb",NA,"-","-1","-1","-","-2"
"AM1CSAhr",0,"-","0","0","Negative","-8"
"AM4N9CShr",NA,"-","-1","-1","-","-2"
"AM9CSAhr",0,"-","0","0","Negative","-8"
"AM9CSAteb",NA,"-","-1","-1","-","-2"
"AM9CSAtep",NA,"-","-1","-1","-","-2"
"ATVACIDMCTtu",1,"Present","1","1","Medium","10"
"ATVACIDhc",0,"-","0","0","Negative","-8"
"ATVACIDhr",NA,"-","-1","-1","-","-2"
"ATVACYLGLUChc",0,"-","0","0","Negative","-8"
"ATVETHGLUChc",0,"-","0","0","Negative","-8"
"ATVLACThc",1,"Present","1","1","Medium","10"
"ATVLACh2r",NA,"-","-1","-1","-","-2"
"EX_3hpvstet_e",NA,"-","-1","-1","-","-2"
"EX_3hsmvacid_e",NA,"-","-1","-1","-","-2"
"EX_3ispvs_e",NA,"-","-1","-1","-","-2"
"EX_4bhglz_e",NA,"-","-1","-1","-","-2"
"EX_4hatvlac_e",NA,"-","-1","-1","-","-2"
"EX_4ohmdz_e",NA,"-","-1","-1","-","-2"
"EX_56eppvs_e",NA,"-","-1","-1","-","-2"
"EX_5ohfvsglu_e",NA,"-","-1","-1","-","-2"
"EX_6ahglz_e",NA,"-","-1","-1","-","-2"
"EX_6bhglz_e",NA,"-","-1","-1","-","-2"
"EX_6bhglzglc_e",NA,"-","-1","-1","-","-2"
"EX_6csmvacid_e",NA,"-","-1","-1","-","-2"
"EX_6hlvst_e",NA,"-","-1","-1","-","-2"
"EX_6hsmvacid_e",NA,"-","-1","-1","-","-2"
"EX_6melvacid_e",NA,"-","-1","-1","-","-2"
"EX_6melvst_e",NA,"-","-1","-1","-","-2"
"EX_6ohfvsglu_e",NA,"-","-1","-1","-","-2"
"EX_7bhglzglc_e",NA,"-","-1","-1","-","-2"
"EX_acmp_e",NA,"-","-1","-1","-","-2"
"EX_acmpglu_e",NA,"-","-1","-1","-","-2"
"EX_allop_e",NA,"-","-1","-1","-","-2"
"EX_am1a4ncs_e",NA,"-","-1","-1","-","-2"
"EX_am1accs_e",NA,"-","-1","-1","-","-2"
"EX_am1acs_e",NA,"-","-1","-1","-","-2"
"EX_am1c9cs_e",NA,"-","-1","-1","-","-2"
"EX_am1ccs_e",NA,"-","-1","-1","-","-2"
"EX_am4n9cs_e",NA,"-","-1","-1","-","-2"
"EX_atvlac_e",NA,"-","-1","-1","-","-2"
"EX_caribup_s_e",NA,"-","-1","-1","-","-2"
"EX_caribupglu__S_e",NA,"-","-1","-1","-","-2"
"EX_crglz_e",NA,"-","-1","-1","-","-2"
"EX_crvsm1_e",NA,"-","-1","-1","-","-2"
