"Gene_stable_ID","Transcript_stable_ID","Protein_stable_ID","UniProtKB_Swiss_Prot_ID","Gene_name","NCBI_gene_ID"
"ENSG00000198488","ENST00000528622","ENSP00000435628","","B3GNT6",192134
"ENSG00000198488","ENST00000622824","ENSP00000484640","Q6ZMB0","B3GNT6",192134
"ENSG00000198569","ENST00000361134","ENSP00000355353","Q8N130","SLC34A3",142680
"ENSG00000198569","ENST00000538474","ENSP00000442397","Q8N130","SLC34A3",142680
"ENSG00000198586","ENST00000359766","ENSP00000352810","","TLK1",9874
"ENSG00000198586","ENST00000360843","ENSP00000354089","Q9UKI8","TLK1",9874
"ENSG00000198586","ENST00000409443","ENSP00000387313","","TLK1",9874
"ENSG00000198586","ENST00000431350","ENSP00000411099","Q9UKI8","TLK1",9874
"ENSG00000198586","ENST00000434911","ENSP00000409222","Q9UKI8","TLK1",9874
"ENSG00000198586","ENST00000453628","ENSP00000393165","","TLK1",9874
"ENSG00000198586","ENST00000521943","ENSP00000428113","Q9UKI8","TLK1",9874
"ENSG00000198610","ENST00000263126","ENSP00000263126","P17516","AKR1C4",1109
"ENSG00000198610","ENST00000380448","ENSP00000369814","P17516","AKR1C4",1109
"ENSG00000198646","ENST00000359003","ENSP00000351894","Q14686","NCOA6",23054
"ENSG00000198646","ENST00000374796","ENSP00000363929","Q14686","NCOA6",23054
"ENSG00000198646","ENST00000612493","ENSP00000481177","","NCOA6",23054
"ENSG00000198646","ENST00000616167","ENSP00000481935","","NCOA6",23054
"ENSG00000198646","ENST00000628752","ENSP00000486894","","NCOA6",23054
"ENSG00000198648","ENST00000355999","ENSP00000348278","Q9UEW8","STK39",27347
"ENSG00000198650","ENST00000355962","ENSP00000348234","P17735","TAT",6898
"ENSG00000198668","ENST00000356978","ENSP00000349467","P0DP23","CALM1",801
"ENSG00000198668","ENST00000447653","ENSP00000403491","","CALM1",801
"ENSG00000198668","ENST00000544280","ENSP00000442853","","CALM1",801
"ENSG00000198668","ENST00000553422","ENSP00000450425","","CALM1",801
"ENSG00000198668","ENST00000553542","ENSP00000450829","","CALM1",801
"ENSG00000198668","ENST00000553630","ENSP00000451646","","CALM1",801
"ENSG00000198668","ENST00000557020","ENSP00000451062","","CALM1",801
"ENSG00000198668","ENST00000626705","ENSP00000486402","","CALM1",801
"ENSG00000198682","ENST00000361175","ENSP00000354436","O95340","PAPSS2",9060
"ENSG00000198682","ENST00000456849","ENSP00000406157","O95340","PAPSS2",9060
"ENSG00000198691","ENST00000370225","ENSP00000359245","P78363","ABCA4",24
"ENSG00000198691","ENST00000536513","ENSP00000439707","","ABCA4",24
"ENSG00000198691","ENST00000649773","ENSP00000496882","","ABCA4",24
"ENSG00000198695","ENST00000361681","ENSP00000354665","P03923","MT-ND6",4541
"ENSG00000198704","ENST00000361902","ENSP00000354581","P59796","GPX6",257202
"ENSG00000198704","ENST00000474923","ENSP00000417364","","GPX6",257202
"ENSG00000198704","ENST00000612264","ENSP00000483462","","GPX6",257202
"ENSG00000198712","ENST00000361739","ENSP00000354876","P00403","MT-CO2",4513
"ENSG00000198721","ENST00000361538","ENSP00000354737","","ECI2",10455
"ENSG00000198721","ENST00000380118","ENSP00000369461","O75521","ECI2",10455
"ENSG00000198721","ENST00000380120","ENSP00000369463","","ECI2",10455
"ENSG00000198721","ENST00000380125","ENSP00000369468","","ECI2",10455
"ENSG00000198721","ENST00000465828","ENSP00000420309","","ECI2",10455
"ENSG00000198721","ENST00000478266","ENSP00000417803","","ECI2",10455
"ENSG00000198721","ENST00000495548","ENSP00000417459","","ECI2",10455
"ENSG00000198721","ENST00000496241","ENSP00000417170","","ECI2",10455
"ENSG00000198727","ENST00000361789","ENSP00000354554","P00156","MT-CYB",4519
"ENSG00000198742","ENST00000361125","ENSP00000354621","Q9HCE7","SMURF1",57154
"ENSG00000198742","ENST00000361368","ENSP00000355326","Q9HCE7","SMURF1",57154
"ENSG00000198743","ENST00000381151","ENSP00000370543","P53794","SLC5A3",6526
"ENSG00000198752","ENST00000361246","ENSP00000355237","Q9Y5S2","CDC42BPB",9578
"ENSG00000198752","ENST00000558321","ENSP00000489452","","CDC42BPB",9578
"ENSG00000198752","ENST00000559043","ENSP00000453384","","CDC42BPB",9578
"ENSG00000198753","ENST00000361971","ENSP00000355378","Q9ULL4","PLXNB3",5365
"ENSG00000198753","ENST00000411613","ENSP00000391650","","PLXNB3",5365
"ENSG00000198753","ENST00000448847","ENSP00000412454","","PLXNB3",5365
"ENSG00000198753","ENST00000455214","ENSP00000396048","","PLXNB3",5365
"ENSG00000198753","ENST00000538966","ENSP00000442736","Q9ULL4","PLXNB3",5365
"ENSG00000198754","ENST00000327582","ENSP00000361914","Q9BYC2","OXCT2",64064
"ENSG00000198756","ENST00000361927","ENSP00000354960","Q8IYK4","COLGALT2",23127
"ENSG00000198756","ENST00000367520","ENSP00000356490","","COLGALT2",23127
"ENSG00000198756","ENST00000367521","ENSP00000356491","","COLGALT2",23127
"ENSG00000198756","ENST00000649786","ENSP00000497601","","COLGALT2",23127
"ENSG00000198763","ENST00000361453","ENSP00000355046","P03891","MT-ND2",4536
"ENSG00000198786","ENST00000361567","ENSP00000354813","P03915","MT-ND5",4540
"ENSG00000198804","ENST00000361624","ENSP00000354499","P00395","MT-CO1",4512
"ENSG00000198805","ENST00000361505","ENSP00000354532","P00491","PNP",4860
"ENSG00000198805","ENST00000553418","ENSP00000450663","","PNP",4860
"ENSG00000198805","ENST00000553591","ENSP00000452421","","PNP",4860
"ENSG00000198805","ENST00000554065","ENSP00000451108","","PNP",4860
"ENSG00000198814","ENST00000378938","ENSP00000368221","","GK",2710
"ENSG00000198814","ENST00000378941","ENSP00000368224","","GK",2710
"ENSG00000198814","ENST00000378943","ENSP00000368226","P32189","GK",2710
"ENSG00000198814","ENST00000378945","ENSP00000368228","P32189","GK",2710
"ENSG00000198814","ENST00000378946","ENSP00000368229","P32189","GK",2710
"ENSG00000198814","ENST00000425166","ENSP00000404682","","GK",2710
"ENSG00000198814","ENST00000427190","ENSP00000401720","P32189","GK",2710
"ENSG00000198814","ENST00000471362","ENSP00000417942","","GK",2710
"ENSG00000198814","ENST00000479048","ENSP00000420676","","GK",2710
"ENSG00000198814","ENST00000481024","ENSP00000418873","","GK",2710
"ENSG00000198814","ENST00000487652","ENSP00000419332","","GK",2710
"ENSG00000198814","ENST00000488296","ENSP00000419771","","GK",2710
"ENSG00000198825","ENST00000361976","ENSP00000354519","Q9Y2H2","INPP5F",22876
"ENSG00000198825","ENST00000369080","ENSP00000358076","Q9Y2H2","INPP5F",22876
"ENSG00000198825","ENST00000369081","ENSP00000489864","Q9Y2H2","INPP5F",22876
"ENSG00000198825","ENST00000490818","ENSP00000487706","","INPP5F",22876
"ENSG00000198825","ENST00000631485","ENSP00000488052","","INPP5F",22876
"ENSG00000198825","ENST00000631555","ENSP00000488905","","INPP5F",22876
"ENSG00000198825","ENST00000631572","ENSP00000488726","","INPP5F",22876
"ENSG00000198825","ENST00000637174","ENSP00000490226","","INPP5F",22876
"ENSG00000198825","ENST00000647699","ENSP00000497772","","INPP5F",22876
"ENSG00000198825","ENST00000647933","ENSP00000497291","","INPP5F",22876
"ENSG00000198825","ENST00000648262","ENSP00000496843","","INPP5F",22876
"ENSG00000198825","ENST00000648515","ENSP00000496989","","INPP5F",22876
"ENSG00000198825","ENST00000648621","ENSP00000497027","","INPP5F",22876
"ENSG00000198825","ENST00000648661","ENSP00000497205","","INPP5F",22876
"ENSG00000198825","ENST00000649251","ENSP00000497368","","INPP5F",22876
"ENSG00000198825","ENST00000649297","ENSP00000498154","","INPP5F",22876
"ENSG00000198825","ENST00000649454","ENSP00000497846","","INPP5F",22876
"ENSG00000198825","ENST00000649742","ENSP00000497412","","INPP5F",22876
"ENSG00000198825","ENST00000649957","ENSP00000498016","","INPP5F",22876
"ENSG00000198825","ENST00000650305","ENSP00000497212","","INPP5F",22876
"ENSG00000198825","ENST00000650409","ENSP00000496955","","INPP5F",22876
"ENSG00000198825","ENST00000650623","ENSP00000497527","","INPP5F",22876
"ENSG00000198833","ENST00000435041","ENSP00000451261","Q9Y385","UBE2J1",51465
"ENSG00000198840","ENST00000361227","ENSP00000355206","P03897","MT-ND3",4537
"ENSG00000198842","ENST00000271385","ENSP00000271385","Q5VZP5","DUSP27",92235
"ENSG00000198842","ENST00000361200","ENSP00000354483","Q5VZP5","DUSP27",92235
"ENSG00000198842","ENST00000443333","ENSP00000404874","Q5VZP5","DUSP27",92235
"ENSG00000198848","ENST00000360526","ENSP00000353720","P23141","CES1",1066
"ENSG00000198848","ENST00000361503","ENSP00000355193","P23141","CES1",1066
"ENSG00000198848","ENST00000422046","ENSP00000390492","P23141","CES1",1066
"ENSG00000198848","ENST00000563241","ENSP00000455959","","CES1",1066
"ENSG00000198848","ENST00000565568","ENSP00000455902","","CES1",1066
"ENSG00000198848","ENST00000569260","ENSP00000456865","","CES1",1066
"ENSG00000198881","ENST00000362002","ENSP00000355195","Q8WXK4","ASB12",142689
"ENSG00000198886","ENST00000361381","ENSP00000354961","P03905","MT-ND4",4538
"ENSG00000198888","ENST00000361390","ENSP00000354687","P03886","MT-ND1",4535
"ENSG00000198890","ENST00000370078","ENSP00000359095","Q96LA8","PRMT6",55170
"ENSG00000198890","ENST00000650338","ENSP00000497826","","PRMT6",55170
"ENSG00000198899","ENST00000361899","ENSP00000354632","P00846","MT-ATP6",4508
"ENSG00000198909","ENST00000361357","ENSP00000354927","Q99759","MAP3K3",4215
"ENSG00000198909","ENST00000361733","ENSP00000354485","Q99759","MAP3K3",4215
"ENSG00000198909","ENST00000577395","ENSP00000462086","","MAP3K3",4215
"ENSG00000198909","ENST00000577597","ENSP00000462917","","MAP3K3",4215
"ENSG00000198909","ENST00000579585","ENSP00000461988","Q99759","MAP3K3",4215
"ENSG00000198909","ENST00000581732","ENSP00000464482","","MAP3K3",4215
"ENSG00000198909","ENST00000584573","ENSP00000464130","","MAP3K3",4215
"ENSG00000198909","ENST00000585302","ENSP00000464532","","MAP3K3",4215
"ENSG00000198910","ENST00000361699","ENSP00000355380","P32004","L1CAM",3897
"ENSG00000198910","ENST00000361981","ENSP00000354712","P32004","L1CAM",3897
"ENSG00000198910","ENST00000370055","ENSP00000359072","P32004","L1CAM",3897
"ENSG00000198910","ENST00000370058","ENSP00000359075","","L1CAM",3897
"ENSG00000198910","ENST00000370060","ENSP00000359077","P32004","L1CAM",3897
"ENSG00000198910","ENST00000407935","ENSP00000384902","","L1CAM",3897
"ENSG00000198910","ENST00000420165","ENSP00000392524","","L1CAM",3897
"ENSG00000198910","ENST00000439496","ENSP00000402407","","L1CAM",3897
"ENSG00000198910","ENST00000455590","ENSP00000397792","","L1CAM",3897
"ENSG00000198910","ENST00000458029","ENSP00000396079","","L1CAM",3897
"ENSG00000198919","ENST00000361582","ENSP00000355028","Q86Y13","DZIP3",9666
"ENSG00000198919","ENST00000463306","ENSP00000419981","Q86Y13","DZIP3",9666
"ENSG00000198919","ENST00000479138","ENSP00000418115","","DZIP3",9666
"ENSG00000198919","ENST00000486815","ENSP00000420030","","DZIP3",9666
"ENSG00000198919","ENST00000495008","ENSP00000418871","Q86Y13","DZIP3",9666
"ENSG00000198919","ENST00000497905","ENSP00000417829","","DZIP3",9666
"ENSG00000198931","ENST00000378364","ENSP00000367615","P07741","APRT",353
"ENSG00000198931","ENST00000426324","ENSP00000397007","P07741","APRT",353
"ENSG00000198931","ENST00000563655","ENSP00000456012","","APRT",353
"ENSG00000198931","ENST00000567391","ENSP00000457964","","APRT",353
"ENSG00000198931","ENST00000567713","ENSP00000455749","","APRT",353
"ENSG00000198931","ENST00000568319","ENSP00000456905","","APRT",353
"ENSG00000198931","ENST00000569616","ENSP00000455692","","APRT",353
"ENSG00000198938","ENST00000362079","ENSP00000354982","P00414","MT-CO3",4514
"ENSG00000198951","ENST00000396398","ENSP00000379680","P17050","NAGA",4668
"ENSG00000198951","ENST00000402937","ENSP00000384603","P17050","NAGA",4668
"ENSG00000198951","ENST00000403363","ENSP00000385283","P17050","NAGA",4668
"ENSG00000198959","ENST00000361475","ENSP00000355330","P21980","TGM2",7052
"ENSG00000198959","ENST00000373403","ENSP00000362502","","TGM2",7052
"ENSG00000198959","ENST00000453095","ENSP00000387642","","TGM2",7052
"ENSG00000198961","ENST00000361189","ENSP00000354775","O43164","PJA2",9867
"ENSG00000198961","ENST00000361557","ENSP00000355284","O43164","PJA2",9867
"ENSG00000198964","ENST00000361543","ENSP00000355235","","SGMS1",259230
"ENSG00000198964","ENST00000361781","ENSP00000354829","Q86VZ5","SGMS1",259230
"ENSG00000198964","ENST00000429490","ENSP00000406795","","SGMS1",259230
"ENSG00000198964","ENST00000602565","ENSP00000475427","","SGMS1",259230
"ENSG00000198964","ENST00000602619","ENSP00000473668","","SGMS1",259230
"ENSG00000198964","ENST00000619438","ENSP00000479633","","SGMS1",259230
"ENSG00000198964","ENST00000626236","ENSP00000486310","","SGMS1",259230
"ENSG00000203791","ENST00000368836","ENSP00000357829","Q5JPI9","EEF1AKMT2",399818
"ENSG00000203791","ENST00000464099","ENSP00000450447","","EEF1AKMT2",399818
"ENSG00000203791","ENST00000466270","ENSP00000451190","","EEF1AKMT2",399818
"ENSG00000203791","ENST00000495711","ENSP00000470332","","EEF1AKMT2",399818
"ENSG00000203797","ENST00000368923","ENSP00000357919","Q99489","DDO",8528
"ENSG00000203797","ENST00000368924","ENSP00000357920","Q99489","DDO",8528
"ENSG00000203797","ENST00000479373","ENSP00000436642","","DDO",8528
"ENSG00000203805","ENST00000369073","ENSP00000358069","","PLPP4",196051
"ENSG00000203805","ENST00000398250","ENSP00000381302","Q5VZY2","PLPP4",196051
"ENSG00000203805","ENST00000427079","ENSP00000407979","","PLPP4",196051
"ENSG00000203837","ENST00000369230","ENSP00000358232","Q17RR3","PNLIPRP3",119548
"ENSG00000203857","ENST00000369413","ENSP00000358421","P14060","HSD3B1",3283
"ENSG00000203857","ENST00000528909","ENSP00000432268","P14060","HSD3B1",3283
"ENSG00000203857","ENST00000531340","ENSP00000435999","","HSD3B1",3283
"ENSG00000203859","ENST00000369416","ENSP00000358424","P26439","HSD3B2",3284
"ENSG00000203859","ENST00000433745","ENSP00000388292","","HSD3B2",3284
"ENSG00000203859","ENST00000543831","ENSP00000445122","P26439","HSD3B2",3284
"ENSG00000203972","ENST00000371197","ENSP00000360240","Q5SZD4","GLYATL3",389396
"ENSG00000203972","ENST00000545705","ENSP00000440029","","GLYATL3",389396
"ENSG00000204007","ENST00000371763","ENSP00000360829","Q7Z4J2","GLT6D1",360203
"ENSG00000204007","ENST00000613244","ENSP00000483037","","GLT6D1",360203
"ENSG00000204084","ENST00000373021","ENSP00000362112","","INPP5B",3633
"ENSG00000204084","ENST00000373023","ENSP00000362114","P32019","INPP5B",3633
"ENSG00000204084","ENST00000373024","ENSP00000362115","P32019","INPP5B",3633
"ENSG00000204084","ENST00000373026","ENSP00000362117","P32019","INPP5B",3633
"ENSG00000204084","ENST00000373027","ENSP00000362118","P32019","INPP5B",3633
"ENSG00000204084","ENST00000458109","ENSP00000397748","","INPP5B",3633
"ENSG00000204099","ENST00000325935","ENSP00000320318","Q8WWR8","NEU4",129807
"ENSG00000204099","ENST00000391969","ENSP00000375830","Q8WWR8","NEU4",129807
"ENSG00000204099","ENST00000404257","ENSP00000385149","Q8WWR8","NEU4",129807
"ENSG00000204099","ENST00000405370","ENSP00000384804","Q8WWR8","NEU4",129807
"ENSG00000204099","ENST00000407683","ENSP00000385402","Q8WWR8","NEU4",129807
"ENSG00000204099","ENST00000415936","ENSP00000397167","","NEU4",129807
"ENSG00000204099","ENST00000420288","ENSP00000388707","","NEU4",129807
"ENSG00000204099","ENST00000423583","ENSP00000397860","","NEU4",129807
"ENSG00000204099","ENST00000426032","ENSP00000406678","","NEU4",129807
"ENSG00000204099","ENST00000428592","ENSP00000396197","","NEU4",129807
"ENSG00000204099","ENST00000435855","ENSP00000394769","","NEU4",129807
"ENSG00000204099","ENST00000435894","ENSP00000398571","","NEU4",129807
"ENSG00000204099","ENST00000435934","ENSP00000412688","","NEU4",129807
"ENSG00000204160","ENST00000374141","ENSP00000363256","Q9NUE0","ZDHHC18",84243
"ENSG00000204160","ENST00000374142","ENSP00000363257","Q9NUE0","ZDHHC18",84243
"ENSG00000204160","ENST00000488397","ENSP00000436203","","ZDHHC18",84243
"ENSG00000204160","ENST00000534643","ENSP00000435510","","ZDHHC18",84243
"ENSG00000204195","ENST00000374521","ENSP00000363645","Q58HT5","AWAT1",158833
"ENSG00000204217","ENST00000374574","ENSP00000363702","Q13873","BMPR2",659
"ENSG00000204217","ENST00000374580","ENSP00000363708","Q13873","BMPR2",659
"ENSG00000204217","ENST00000638587","ENSP00000491062","","BMPR2",659
"ENSG00000204227","ENST00000374656","ENSP00000363787","Q06587","RING1",6015
"ENSG00000204228","ENST00000374662","ENSP00000363794","Q92506","HSD17B8",7923
"ENSG00000204308","ENST00000375094","ENSP00000364235","Q99942","RNF5",6048
"ENSG00000204310","ENST00000336984","ENSP00000337463","Q99943","AGPAT1",10554
"ENSG00000204310","ENST00000375104","ENSP00000364245","Q99943","AGPAT1",10554
"ENSG00000204310","ENST00000375107","ENSP00000364248","Q99943","AGPAT1",10554
"ENSG00000204310","ENST00000395496","ENSP00000378874","Q99943","AGPAT1",10554
"ENSG00000204310","ENST00000395497","ENSP00000378875","Q99943","AGPAT1",10554
"ENSG00000204310","ENST00000395499","ENSP00000378877","Q99943","AGPAT1",10554
"ENSG00000204344","ENST00000375331","ENSP00000364480","P49842","STK19",8859
"ENSG00000204344","ENST00000375333","ENSP00000364482","P49842","STK19",8859
"ENSG00000204344","ENST00000460018","ENSP00000418350","","STK19",8859
"ENSG00000204344","ENST00000483801","ENSP00000418866","","STK19",8859
"ENSG00000204344","ENST00000519179","ENSP00000454870","","STK19",8859
"ENSG00000204370","ENST00000375549","ENSP00000364699","O14521","SDHD",6392
"ENSG00000204370","ENST00000525291","ENSP00000436669","O14521","SDHD",6392
"ENSG00000204370","ENST00000526592","ENSP00000432005","O14521","SDHD",6392
"ENSG00000204370","ENST00000528021","ENSP00000432465","","SDHD",6392
"ENSG00000204370","ENST00000528048","ENSP00000436217","O14521","SDHD",6392
"ENSG00000204370","ENST00000528182","ENSP00000435475","","SDHD",6392
"ENSG00000204370","ENST00000530923","ENSP00000432946","","SDHD",6392
"ENSG00000204370","ENST00000534010","ENSP00000433202","","SDHD",6392
"ENSG00000204370","ENST00000614349","ENSP00000480666","O14521","SDHD",6392
"ENSG00000204370","ENST00000640554","ENSP00000491141","","SDHD",6392
"ENSG00000204371","ENST00000375528","ENSP00000364678","","EHMT2",10919
"ENSG00000204371","ENST00000375530","ENSP00000364680","Q96KQ7","EHMT2",10919
"ENSG00000204371","ENST00000375537","ENSP00000364687","Q96KQ7","EHMT2",10919
"ENSG00000204371","ENST00000395728","ENSP00000379078","","EHMT2",10919
"ENSG00000204371","ENST00000436026","ENSP00000412353","","EHMT2",10919
"ENSG00000204385","ENST00000229729","ENSP00000229729","Q53GD3","SLC44A4",80736
"ENSG00000204385","ENST00000375562","ENSP00000364712","Q53GD3","SLC44A4",80736
"ENSG00000204385","ENST00000414427","ENSP00000398901","","SLC44A4",80736
"ENSG00000204385","ENST00000544672","ENSP00000444109","Q53GD3","SLC44A4",80736
"ENSG00000204385","ENST00000644409","ENSP00000496109","Q53GD3","SLC44A4",80736
"ENSG00000204386","ENST00000375631","ENSP00000364782","Q99519","NEU1",4758
"ENSG00000204386","ENST00000491768","ENSP00000433127","","NEU1",4758
"ENSG00000204394","ENST00000375663","ENSP00000364815","P26640","VARS",7407
"ENSG00000204394","ENST00000428445","ENSP00000415679","","VARS",7407
"ENSG00000204394","ENST00000440048","ENSP00000413925","","VARS",7407
"ENSG00000204435","ENST00000375865","ENSP00000365025","P67870","CSNK2B",1460
